cidade,bairro,hour,mean_count,index,proportion
Fortaleza,JARDIM GUANABARA,20,1.0,0.8888888888888888,0.1111111111111111
Fortaleza,JARDIM GUANABARA,22,1.0,0.8888888888888888,0.1111111111111111
Fortaleza,JARDIM IRACEMA,0,2.0,1.2999999999999998,0.1
Fortaleza,JARDIM IRACEMA,3,1.0,0.6499999999999999,0.05
Fortaleza,JARDIM IRACEMA,6,2.0,1.2999999999999998,0.1
Fortaleza,JARDIM IRACEMA,10,1.0,0.6499999999999999,0.05
Fortaleza,JARDIM IRACEMA,11,1.0,0.6499999999999999,0.05
Fortaleza,JARDIM IRACEMA,12,1.0,0.6499999999999999,0.05
Fortaleza,JARDIM IRACEMA,13,2.0,1.2999999999999998,0.1
Fortaleza,JARDIM IRACEMA,16,1.0,0.6499999999999999,0.05
Fortaleza,JARDIM IRACEMA,18,2.0,1.2999999999999998,0.1
Fortaleza,JARDIM IRACEMA,19,2.0,1.2999999999999998,0.1
Fortaleza,JARDIM IRACEMA,20,2.0,1.2999999999999998,0.1
Fortaleza,JARDIM IRACEMA,21,2.0,1.2999999999999998,0.1
Fortaleza,JARDIM IRACEMA,23,1.0,0.6499999999999999,0.05
Fortaleza,JOAQUIM TÁVORA,0,1.0,0.7,0.1
Fortaleza,JOAQUIM TÁVORA,5,1.0,0.7,0.1
Fortaleza,JOAQUIM TÁVORA,10,1.0,0.7,0.1
Fortaleza,JOAQUIM TÁVORA,12,1.0,0.7,0.1
Fortaleza,JOAQUIM TÁVORA,17,2.0,1.4,0.2
Fortaleza,JOAQUIM TÁVORA,18,1.0,0.7,0.1
Fortaleza,JOAQUIM TÁVORA,22,3.0,2.1,0.3
Fortaleza,JOSÉ BONIFÁCIO,9,1.0,0.7272727272727273,0.09090909090909091
Fortaleza,JOSÉ BONIFÁCIO,11,1.0,0.7272727272727273,0.09090909090909091
Fortaleza,JOSÉ BONIFÁCIO,13,3.0,2.1818181818181817,0.2727272727272727
Fortaleza,JOSÉ BONIFÁCIO,16,1.0,0.7272727272727273,0.09090909090909091
Fortaleza,JOSÉ BONIFÁCIO,17,2.0,1.4545454545454546,0.18181818181818182
Fortaleza,JOSÉ BONIFÁCIO,19,1.0,0.7272727272727273,0.09090909090909091
Fortaleza,JOSÉ BONIFÁCIO,22,1.0,0.7272727272727273,0.09090909090909091
Fortaleza,JOSÉ BONIFÁCIO,23,1.0,0.7272727272727273,0.09090909090909091
Fortaleza,JOSÉ DE ALENCAR,0,1.0,0.5675675675675675,0.02702702702702703
Fortaleza,JOSÉ DE ALENCAR,1,2.0,1.135135135135135,0.05405405405405406
Fortaleza,JOSÉ DE ALENCAR,2,1.0,0.5675675675675675,0.02702702702702703
Fortaleza,JOSÉ DE ALENCAR,3,1.0,0.5675675675675675,0.02702702702702703
Fortaleza,JOSÉ DE ALENCAR,4,3.0,1.7027027027027029,0.08108108108108109
Fortaleza,JOSÉ DE ALENCAR,5,1.0,0.5675675675675675,0.02702702702702703
Fortaleza,JOSÉ DE ALENCAR,6,1.0,0.5675675675675675,0.02702702702702703
Fortaleza,JOSÉ DE ALENCAR,7,1.0,0.5675675675675675,0.02702702702702703
Fortaleza,JOSÉ DE ALENCAR,9,1.0,0.5675675675675675,0.02702702702702703
Fortaleza,JOSÉ DE ALENCAR,10,2.0,1.135135135135135,0.05405405405405406
Fortaleza,JOSÉ DE ALENCAR,11,2.0,1.135135135135135,0.05405405405405406
Fortaleza,JOSÉ DE ALENCAR,12,2.0,1.135135135135135,0.05405405405405406
Fortaleza,JOSÉ DE ALENCAR,13,5.0,2.8378378378378377,0.13513513513513514
Fortaleza,JOSÉ DE ALENCAR,14,5.0,2.8378378378378377,0.13513513513513514
Fortaleza,JOSÉ DE ALENCAR,15,1.0,0.5675675675675675,0.02702702702702703
Fortaleza,JOSÉ DE ALENCAR,16,2.0,1.135135135135135,0.05405405405405406
Fortaleza,JOSÉ DE ALENCAR,18,1.0,0.5675675675675675,0.02702702702702703
Fortaleza,JOSÉ DE ALENCAR,19,2.0,1.135135135135135,0.05405405405405406
Fortaleza,JOSÉ DE ALENCAR,20,1.0,0.5675675675675675,0.02702702702702703
Fortaleza,JOSÉ DE ALENCAR,21,1.0,0.5675675675675675,0.02702702702702703
Fortaleza,JOSÉ DE ALENCAR,22,1.0,0.5675675675675675,0.02702702702702703
Fortaleza,JOÃO XXIII,0,1.0,0.7,0.1
Fortaleza,JOÃO XXIII,8,1.0,0.7,0.1
Fortaleza,JOÃO XXIII,11,2.0,1.4,0.2
Fortaleza,JOÃO XXIII,18,1.0,0.7,0.1
Fortaleza,JOÃO XXIII,19,1.0,0.7,0.1
Fortaleza,JOÃO XXIII,21,1.0,0.7,0.1
Fortaleza,JOÃO XXIII,23,3.0,2.1,0.3
Fortaleza,JÓQUEI CLUBE,7,3.0,2.0,0.25
Fortaleza,JÓQUEI CLUBE,9,1.0,0.6666666666666666,0.08333333333333333
Fortaleza,JÓQUEI CLUBE,10,1.0,0.6666666666666666,0.08333333333333333
Fortaleza,JÓQUEI CLUBE,15,1.0,0.6666666666666666,0.08333333333333333
Fortaleza,JÓQUEI CLUBE,20,3.0,2.0,0.25
Fortaleza,JÓQUEI CLUBE,21,1.0,0.6666666666666666,0.08333333333333333
Fortaleza,JÓQUEI CLUBE,22,1.0,0.6666666666666666,0.08333333333333333
Fortaleza,JÓQUEI CLUBE,23,1.0,0.6666666666666666,0.08333333333333333
Fortaleza,LAGOA REDONDA,1,3.0,1.1320754716981132,0.05660377358490566
Fortaleza,LAGOA REDONDA,2,2.0,0.7547169811320755,0.03773584905660377
Fortaleza,LAGOA REDONDA,4,3.0,1.1320754716981132,0.05660377358490566
Fortaleza,LAGOA REDONDA,6,1.0,0.37735849056603776,0.018867924528301886
Fortaleza,LAGOA REDONDA,7,1.0,0.37735849056603776,0.018867924528301886
Fortaleza,LAGOA REDONDA,9,3.0,1.1320754716981132,0.05660377358490566
Fortaleza,LAGOA REDONDA,10,1.0,0.37735849056603776,0.018867924528301886
Fortaleza,LAGOA REDONDA,11,1.0,0.37735849056603776,0.018867924528301886
Fortaleza,LAGOA REDONDA,12,7.0,2.6415094339622645,0.1320754716981132
Fortaleza,LAGOA REDONDA,13,3.0,1.1320754716981132,0.05660377358490566
Fortaleza,LAGOA REDONDA,14,2.0,0.7547169811320755,0.03773584905660377
Fortaleza,LAGOA REDONDA,15,3.0,1.1320754716981132,0.05660377358490566
Fortaleza,LAGOA REDONDA,16,2.0,0.7547169811320755,0.03773584905660377
Fortaleza,LAGOA REDONDA,17,5.0,1.8867924528301887,0.09433962264150944
Fortaleza,LAGOA REDONDA,18,2.0,0.7547169811320755,0.03773584905660377
Fortaleza,LAGOA REDONDA,19,3.0,1.1320754716981132,0.05660377358490566
Fortaleza,LAGOA REDONDA,20,4.0,1.509433962264151,0.07547169811320754
Fortaleza,LAGOA REDONDA,21,2.0,0.7547169811320755,0.03773584905660377
Fortaleza,LAGOA REDONDA,22,4.0,1.509433962264151,0.07547169811320754
Fortaleza,LAGOA REDONDA,23,1.0,0.37735849056603776,0.018867924528301886
Fortaleza,MANOEL SÁTIRO,5,2.0,1.0434782608695652,0.08695652173913043
Fortaleza,MANOEL SÁTIRO,6,2.0,1.0434782608695652,0.08695652173913043
Fortaleza,MANOEL SÁTIRO,7,2.0,1.0434782608695652,0.08695652173913043
Fortaleza,MANOEL SÁTIRO,11,1.0,0.5217391304347826,0.043478260869565216
Fortaleza,MANOEL SÁTIRO,13,2.0,1.0434782608695652,0.08695652173913043
Fortaleza,MANOEL SÁTIRO,14,1.0,0.5217391304347826,0.043478260869565216
Fortaleza,MANOEL SÁTIRO,15,1.0,0.5217391304347826,0.043478260869565216
Fortaleza,MANOEL SÁTIRO,16,4.0,2.0869565217391304,0.17391304347826086
Fortaleza,MANOEL SÁTIRO,17,1.0,0.5217391304347826,0.043478260869565216
Fortaleza,MANOEL SÁTIRO,19,3.0,1.5652173913043477,0.13043478260869565
Fortaleza,MANOEL SÁTIRO,20,2.0,1.0434782608695652,0.08695652173913043
Fortaleza,MANOEL SÁTIRO,21,2.0,1.0434782608695652,0.08695652173913043
Fortaleza,MANUEL DIAS BRANCO,1,1.0,0.7857142857142857,0.07142857142857142
Fortaleza,MANUEL DIAS BRANCO,5,1.0,0.7857142857142857,0.07142857142857142
Fortaleza,MANUEL DIAS BRANCO,6,1.0,0.7857142857142857,0.07142857142857142
Fortaleza,MANUEL DIAS BRANCO,9,1.0,0.7857142857142857,0.07142857142857142
Fortaleza,MANUEL DIAS BRANCO,11,1.0,0.7857142857142857,0.07142857142857142
Fortaleza,MANUEL DIAS BRANCO,13,2.0,1.5714285714285714,0.14285714285714285
Fortaleza,MANUEL DIAS BRANCO,16,1.0,0.7857142857142857,0.07142857142857142
Fortaleza,MANUEL DIAS BRANCO,17,1.0,0.7857142857142857,0.07142857142857142
Fortaleza,MANUEL DIAS BRANCO,18,2.0,1.5714285714285714,0.14285714285714285
Fortaleza,MANUEL DIAS BRANCO,19,2.0,1.5714285714285714,0.14285714285714285
Fortaleza,MANUEL DIAS BRANCO,20,1.0,0.7857142857142857,0.07142857142857142
Fortaleza,MARAPONGA,2,2.0,1.4666666666666668,0.13333333333333333
Fortaleza,MARAPONGA,5,1.0,0.7333333333333334,0.06666666666666667
Fortaleza,MARAPONGA,6,1.0,0.7333333333333334,0.06666666666666667
Fortaleza,MARAPONGA,8,1.0,0.7333333333333334,0.06666666666666667
Fortaleza,MARAPONGA,9,1.0,0.7333333333333334,0.06666666666666667
Fortaleza,MARAPONGA,10,2.0,1.4666666666666668,0.13333333333333333
Fortaleza,MARAPONGA,12,1.0,0.7333333333333334,0.06666666666666667
Fortaleza,MARAPONGA,18,1.0,0.7333333333333334,0.06666666666666667
Fortaleza,MARAPONGA,19,2.0,1.4666666666666668,0.13333333333333333
Fortaleza,MARAPONGA,21,1.0,0.7333333333333334,0.06666666666666667
Fortaleza,MARAPONGA,23,2.0,1.4666666666666668,0.13333333333333333
Fortaleza,MEIRELES,0,2.0,1.7142857142857142,0.2857142857142857
Fortaleza,MEIRELES,4,1.0,0.8571428571428571,0.14285714285714285
Fortaleza,MEIRELES,8,1.0,0.8571428571428571,0.14285714285714285
Fortaleza,MEIRELES,10,1.0,0.8571428571428571,0.14285714285714285
Fortaleza,MEIRELES,19,1.0,0.8571428571428571,0.14285714285714285
Fortaleza,MEIRELES,22,1.0,0.8571428571428571,0.14285714285714285
Fortaleza,MESSEJANA,0,5.0,1.0810810810810811,0.04504504504504504
Fortaleza,MESSEJANA,1,1.0,0.21621621621621623,0.009009009009009009
Fortaleza,MESSEJANA,2,3.0,0.6486486486486487,0.02702702702702703
Fortaleza,MESSEJANA,3,4.0,0.8648648648648649,0.036036036036036036
Fortaleza,MESSEJANA,4,3.0,0.6486486486486487,0.02702702702702703
Fortaleza,MESSEJANA,5,1.0,0.21621621621621623,0.009009009009009009
Fortaleza,MESSEJANA,6,2.0,0.43243243243243246,0.018018018018018018
Fortaleza,MESSEJANA,7,3.0,0.6486486486486487,0.02702702702702703
Fortaleza,MESSEJANA,8,4.0,0.8648648648648649,0.036036036036036036
Fortaleza,MESSEJANA,9,1.0,0.21621621621621623,0.009009009009009009
Fortaleza,MESSEJANA,10,3.0,0.6486486486486487,0.02702702702702703
Fortaleza,MESSEJANA,11,2.0,0.43243243243243246,0.018018018018018018
Fortaleza,MESSEJANA,12,6.0,1.2972972972972974,0.05405405405405406
Fortaleza,MESSEJANA,13,3.0,0.6486486486486487,0.02702702702702703
Fortaleza,MESSEJANA,14,3.0,0.6486486486486487,0.02702702702702703
Fortaleza,MESSEJANA,15,4.0,0.8648648648648649,0.036036036036036036
Fortaleza,MESSEJANA,16,8.0,1.7297297297297298,0.07207207207207207
Fortaleza,MESSEJANA,17,10.0,2.1621621621621623,0.09009009009009009
Fortaleza,MESSEJANA,18,8.0,1.7297297297297298,0.07207207207207207
Fortaleza,MESSEJANA,19,8.0,1.7297297297297298,0.07207207207207207
Fortaleza,MESSEJANA,20,11.0,2.3783783783783785,0.0990990990990991
Fortaleza,MESSEJANA,21,8.0,1.7297297297297298,0.07207207207207207
Fortaleza,MESSEJANA,22,7.0,1.5135135135135136,0.06306306306306306
Fortaleza,MESSEJANA,23,3.0,0.6486486486486487,0.02702702702702703
Fortaleza,MONDUBIM,0,3.0,0.88,0.04
Fortaleza,MONDUBIM,1,5.0,1.4666666666666666,0.06666666666666667
Fortaleza,MONDUBIM,2,3.0,0.88,0.04
Fortaleza,MONDUBIM,3,1.0,0.29333333333333333,0.013333333333333334
Fortaleza,MONDUBIM,4,2.0,0.5866666666666667,0.02666666666666667
Fortaleza,MONDUBIM,6,2.0,0.5866666666666667,0.02666666666666667
Fortaleza,MONDUBIM,7,2.0,0.5866666666666667,0.02666666666666667
Fortaleza,MONDUBIM,8,2.0,0.5866666666666667,0.02666666666666667
Fortaleza,MONDUBIM,9,1.0,0.29333333333333333,0.013333333333333334
Fortaleza,MONDUBIM,10,5.0,1.4666666666666666,0.06666666666666667
Fortaleza,MONDUBIM,11,1.0,0.29333333333333333,0.013333333333333334
Fortaleza,MONDUBIM,12,3.0,0.88,0.04
Fortaleza,MONDUBIM,13,3.0,0.88,0.04
Fortaleza,MONDUBIM,14,5.0,1.4666666666666666,0.06666666666666667
Fortaleza,MONDUBIM,15,4.0,1.1733333333333333,0.05333333333333334
Fortaleza,MONDUBIM,16,1.0,0.29333333333333333,0.013333333333333334
Fortaleza,MONDUBIM,17,5.0,1.4666666666666666,0.06666666666666667
Fortaleza,MONDUBIM,18,2.0,0.5866666666666667,0.02666666666666667
Fortaleza,MONDUBIM,19,6.0,1.76,0.08
Fortaleza,MONDUBIM,20,8.0,2.3466666666666667,0.10666666666666667
Fortaleza,MONDUBIM,21,9.0,2.64,0.12
Fortaleza,MONDUBIM,22,2.0,0.5866666666666667,0.02666666666666667
Fortaleza,MONTE CASTELO,8,1.0,1.0,0.5
Fortaleza,MONTE CASTELO,13,1.0,1.0,0.5
Fortaleza,MONTESE,1,1.0,0.6666666666666666,0.1111111111111111
Fortaleza,MONTESE,3,1.0,0.6666666666666666,0.1111111111111111
Fortaleza,MONTESE,13,2.0,1.3333333333333333,0.2222222222222222
Fortaleza,MONTESE,14,2.0,1.3333333333333333,0.2222222222222222
Fortaleza,MONTESE,16,1.0,0.6666666666666666,0.1111111111111111
Fortaleza,MONTESE,19,2.0,1.3333333333333333,0.2222222222222222
Fortaleza,MOURA BRASIL,0,1.0,0.9090909090909091,0.09090909090909091
Fortaleza,MOURA BRASIL,1,1.0,0.9090909090909091,0.09090909090909091
Fortaleza,MOURA BRASIL,5,1.0,0.9090909090909091,0.09090909090909091
Fortaleza,MOURA BRASIL,6,2.0,1.8181818181818181,0.18181818181818182
Fortaleza,MOURA BRASIL,9,1.0,0.9090909090909091,0.09090909090909091
Fortaleza,MOURA BRASIL,11,1.0,0.9090909090909091,0.09090909090909091
Fortaleza,MOURA BRASIL,16,1.0,0.9090909090909091,0.09090909090909091
Fortaleza,MOURA BRASIL,17,1.0,0.9090909090909091,0.09090909090909091
Fortaleza,MOURA BRASIL,18,1.0,0.9090909090909091,0.09090909090909091
Fortaleza,MOURA BRASIL,22,1.0,0.9090909090909091,0.09090909090909091
Fortaleza,MUCURIPE,3,1.0,0.7142857142857143,0.14285714285714285
Fortaleza,MUCURIPE,5,1.0,0.7142857142857143,0.14285714285714285
Fortaleza,MUCURIPE,6,1.0,0.7142857142857143,0.14285714285714285
Fortaleza,MUCURIPE,16,3.0,2.142857142857143,0.42857142857142855
Fortaleza,MUCURIPE,21,1.0,0.7142857142857143,0.14285714285714285
Fortaleza,NOVO MONDUBIM,1,1.0,0.5652173913043479,0.043478260869565216
Fortaleza,NOVO MONDUBIM,2,1.0,0.5652173913043479,0.043478260869565216
Fortaleza,NOVO MONDUBIM,6,1.0,0.5652173913043479,0.043478260869565216
Fortaleza,NOVO MONDUBIM,12,1.0,0.5652173913043479,0.043478260869565216
Fortaleza,NOVO MONDUBIM,14,1.0,0.5652173913043479,0.043478260869565216
Fortaleza,NOVO MONDUBIM,15,1.0,0.5652173913043479,0.043478260869565216
Fortaleza,NOVO MONDUBIM,16,3.0,1.6956521739130435,0.13043478260869565
Fortaleza,NOVO MONDUBIM,17,3.0,1.6956521739130435,0.13043478260869565
Fortaleza,NOVO MONDUBIM,18,1.0,0.5652173913043479,0.043478260869565216
Fortaleza,NOVO MONDUBIM,20,3.0,1.6956521739130435,0.13043478260869565
Fortaleza,NOVO MONDUBIM,21,1.0,0.5652173913043479,0.043478260869565216
Fortaleza,NOVO MONDUBIM,22,4.0,2.2608695652173916,0.17391304347826086
Fortaleza,NOVO MONDUBIM,23,2.0,1.1304347826086958,0.08695652173913043
Fortaleza,OLAVO OLIVEIRA,3,1.0,0.7142857142857143,0.07142857142857142
Fortaleza,OLAVO OLIVEIRA,5,2.0,1.4285714285714286,0.14285714285714285
Fortaleza,OLAVO OLIVEIRA,11,2.0,1.4285714285714286,0.14285714285714285
Fortaleza,OLAVO OLIVEIRA,13,1.0,0.7142857142857143,0.07142857142857142
Fortaleza,OLAVO OLIVEIRA,16,1.0,0.7142857142857143,0.07142857142857142
Fortaleza,OLAVO OLIVEIRA,18,2.0,1.4285714285714286,0.14285714285714285
Fortaleza,OLAVO OLIVEIRA,19,2.0,1.4285714285714286,0.14285714285714285
Fortaleza,OLAVO OLIVEIRA,20,1.0,0.7142857142857143,0.07142857142857142
Fortaleza,OLAVO OLIVEIRA,21,1.0,0.7142857142857143,0.07142857142857142
Fortaleza,OLAVO OLIVEIRA,22,1.0,0.7142857142857143,0.07142857142857142
Fortaleza,PADRE ANDRADE,0,1.0,0.6086956521739131,0.043478260869565216
Fortaleza,PADRE ANDRADE,1,2.0,1.2173913043478262,0.08695652173913043
Fortaleza,PADRE ANDRADE,3,2.0,1.2173913043478262,0.08695652173913043
Fortaleza,PADRE ANDRADE,7,1.0,0.6086956521739131,0.043478260869565216
Fortaleza,PADRE ANDRADE,9,1.0,0.6086956521739131,0.043478260869565216
Fortaleza,PADRE ANDRADE,12,3.0,1.8260869565217392,0.13043478260869565
Fortaleza,PADRE ANDRADE,13,1.0,0.6086956521739131,0.043478260869565216
Fortaleza,PADRE ANDRADE,15,3.0,1.8260869565217392,0.13043478260869565
Fortaleza,PADRE ANDRADE,16,2.0,1.2173913043478262,0.08695652173913043
Fortaleza,PADRE ANDRADE,17,2.0,1.2173913043478262,0.08695652173913043
Fortaleza,PADRE ANDRADE,18,1.0,0.6086956521739131,0.043478260869565216
Fortaleza,PADRE ANDRADE,19,2.0,1.2173913043478262,0.08695652173913043
Fortaleza,PADRE ANDRADE,22,1.0,0.6086956521739131,0.043478260869565216
Fortaleza,PADRE ANDRADE,23,1.0,0.6086956521739131,0.043478260869565216
Fortaleza,PANAMERICANO,10,1.0,1.0,0.3333333333333333
Fortaleza,PANAMERICANO,12,1.0,1.0,0.3333333333333333
Fortaleza,PANAMERICANO,13,1.0,1.0,0.3333333333333333
Fortaleza,PAPICU,0,2.0,1.1428571428571428,0.07142857142857142
Fortaleza,PAPICU,1,4.0,2.2857142857142856,0.14285714285714285
Fortaleza,PAPICU,2,1.0,0.5714285714285714,0.03571428571428571
Fortaleza,PAPICU,3,1.0,0.5714285714285714,0.03571428571428571
Fortaleza,PAPICU,4,2.0,1.1428571428571428,0.07142857142857142
Fortaleza,PAPICU,7,2.0,1.1428571428571428,0.07142857142857142
Fortaleza,PAPICU,9,1.0,0.5714285714285714,0.03571428571428571
Fortaleza,PAPICU,12,2.0,1.1428571428571428,0.07142857142857142
Fortaleza,PAPICU,13,2.0,1.1428571428571428,0.07142857142857142
Fortaleza,PAPICU,14,1.0,0.5714285714285714,0.03571428571428571
Fortaleza,PAPICU,17,1.0,0.5714285714285714,0.03571428571428571
Fortaleza,PAPICU,19,1.0,0.5714285714285714,0.03571428571428571
Fortaleza,PAPICU,20,1.0,0.5714285714285714,0.03571428571428571
Fortaleza,PAPICU,21,3.0,1.7142857142857142,0.10714285714285714
Fortaleza,PAPICU,22,2.0,1.1428571428571428,0.07142857142857142
Fortaleza,PAPICU,23,2.0,1.1428571428571428,0.07142857142857142
Fortaleza,PARANGABA,0,1.0,0.8666666666666667,0.06666666666666667
Fortaleza,PARANGABA,1,1.0,0.8666666666666667,0.06666666666666667
Fortaleza,PARANGABA,3,1.0,0.8666666666666667,0.06666666666666667
Fortaleza,PARANGABA,5,1.0,0.8666666666666667,0.06666666666666667
Fortaleza,PARANGABA,7,1.0,0.8666666666666667,0.06666666666666667
Fortaleza,PARANGABA,9,1.0,0.8666666666666667,0.06666666666666667
Fortaleza,PARANGABA,11,1.0,0.8666666666666667,0.06666666666666667
Fortaleza,PARANGABA,14,2.0,1.7333333333333334,0.13333333333333333
Fortaleza,PARANGABA,15,1.0,0.8666666666666667,0.06666666666666667
Fortaleza,PARANGABA,19,2.0,1.7333333333333334,0.13333333333333333
Fortaleza,PARANGABA,20,1.0,0.8666666666666667,0.06666666666666667
Fortaleza,PARANGABA,22,1.0,0.8666666666666667,0.06666666666666667
Fortaleza,PARANGABA,23,1.0,0.8666666666666667,0.06666666666666667
Fortaleza,PARQUE ARAXÁ,12,1.0,1.0,0.5
Fortaleza,PARQUE ARAXÁ,14,1.0,1.0,0.5
Fortaleza,PARQUE DOIS IRMĂOS,0,2.0,1.090909090909091,0.06060606060606061
Fortaleza,PARQUE DOIS IRMĂOS,1,2.0,1.090909090909091,0.06060606060606061
Fortaleza,PARQUE DOIS IRMĂOS,4,2.0,1.090909090909091,0.06060606060606061
Fortaleza,PARQUE DOIS IRMĂOS,5,2.0,1.090909090909091,0.06060606060606061
Fortaleza,PARQUE DOIS IRMĂOS,6,2.0,1.090909090909091,0.06060606060606061
Fortaleza,PARQUE DOIS IRMĂOS,10,2.0,1.090909090909091,0.06060606060606061
Fortaleza,PARQUE DOIS IRMĂOS,11,1.0,0.5454545454545455,0.030303030303030304
Fortaleza,PARQUE DOIS IRMĂOS,12,3.0,1.6363636363636365,0.09090909090909091
Fortaleza,PARQUE DOIS IRMĂOS,13,2.0,1.090909090909091,0.06060606060606061
Fortaleza,PARQUE DOIS IRMĂOS,14,1.0,0.5454545454545455,0.030303030303030304
Fortaleza,PARQUE DOIS IRMĂOS,16,2.0,1.090909090909091,0.06060606060606061
Fortaleza,PARQUE DOIS IRMĂOS,17,1.0,0.5454545454545455,0.030303030303030304
Fortaleza,PARQUE DOIS IRMĂOS,18,1.0,0.5454545454545455,0.030303030303030304
Fortaleza,PARQUE DOIS IRMĂOS,19,1.0,0.5454545454545455,0.030303030303030304
Fortaleza,PARQUE DOIS IRMĂOS,20,4.0,2.181818181818182,0.12121212121212122
Fortaleza,PARQUE DOIS IRMĂOS,21,1.0,0.5454545454545455,0.030303030303030304
Fortaleza,PARQUE DOIS IRMĂOS,22,1.0,0.5454545454545455,0.030303030303030304
Fortaleza,PARQUE DOIS IRMĂOS,23,3.0,1.6363636363636365,0.09090909090909091
Fortaleza,PARQUE IRACEMA,1,1.0,0.75,0.08333333333333333
Fortaleza,PARQUE IRACEMA,11,1.0,0.75,0.08333333333333333
Fortaleza,PARQUE IRACEMA,13,1.0,0.75,0.08333333333333333
Fortaleza,PARQUE IRACEMA,16,1.0,0.75,0.08333333333333333
Fortaleza,PARQUE IRACEMA,17,1.0,0.75,0.08333333333333333
Fortaleza,PARQUE IRACEMA,19,2.0,1.5,0.16666666666666666
Fortaleza,PARQUE IRACEMA,20,3.0,2.25,0.25
Fortaleza,PARQUE IRACEMA,21,1.0,0.75,0.08333333333333333
Fortaleza,PARQUE IRACEMA,22,1.0,0.75,0.08333333333333333
Fortaleza,PARQUE MANIBURA,9,1.0,1.0,0.16666666666666666
Fortaleza,PARQUE MANIBURA,14,1.0,1.0,0.16666666666666666
Fortaleza,PARQUE MANIBURA,16,1.0,1.0,0.16666666666666666
Fortaleza,PARQUE MANIBURA,20,1.0,1.0,0.16666666666666666
Fortaleza,PARQUE MANIBURA,22,1.0,1.0,0.16666666666666666
Fortaleza,PARQUE MANIBURA,23,1.0,1.0,0.16666666666666666
Fortaleza,PARQUE PRESIDENTE VARGAS,1,1.0,0.9166666666666667,0.08333333333333333
Fortaleza,PARQUE PRESIDENTE VARGAS,7,1.0,0.9166666666666667,0.08333333333333333
Fortaleza,PARQUE PRESIDENTE VARGAS,8,1.0,0.9166666666666667,0.08333333333333333
Fortaleza,PARQUE PRESIDENTE VARGAS,12,1.0,0.9166666666666667,0.08333333333333333
Fortaleza,PARQUE PRESIDENTE VARGAS,13,1.0,0.9166666666666667,0.08333333333333333
Fortaleza,PARQUE PRESIDENTE VARGAS,15,1.0,0.9166666666666667,0.08333333333333333
Fortaleza,PARQUE PRESIDENTE VARGAS,16,1.0,0.9166666666666667,0.08333333333333333
Fortaleza,PARQUE PRESIDENTE VARGAS,17,1.0,0.9166666666666667,0.08333333333333333
Fortaleza,PARQUE PRESIDENTE VARGAS,19,1.0,0.9166666666666667,0.08333333333333333
Fortaleza,PARQUE PRESIDENTE VARGAS,20,2.0,1.8333333333333335,0.16666666666666666
Fortaleza,PARQUE PRESIDENTE VARGAS,21,1.0,0.9166666666666667,0.08333333333333333
Fortaleza,PARQUE SANTA MARIA,2,1.0,0.6,0.05
Fortaleza,PARQUE SANTA MARIA,8,1.0,0.6,0.05
Fortaleza,PARQUE SANTA MARIA,12,1.0,0.6,0.05
Fortaleza,PARQUE SANTA MARIA,13,1.0,0.6,0.05
Fortaleza,PARQUE SANTA MARIA,14,1.0,0.6,0.05
Fortaleza,PARQUE SANTA MARIA,15,1.0,0.6,0.05
Fortaleza,PARQUE SANTA MARIA,16,2.0,1.2,0.1
Fortaleza,PARQUE SANTA MARIA,18,1.0,0.6,0.05
Fortaleza,PARQUE SANTA MARIA,19,2.0,1.2,0.1
Fortaleza,PARQUE SANTA MARIA,20,2.0,1.2,0.1
Fortaleza,PARQUE SANTA MARIA,21,3.0,1.7999999999999998,0.15
Fortaleza,PARQUE SANTA MARIA,22,4.0,2.4,0.2
Fortaleza,PARQUE SANTA ROSA,5,1.0,0.6666666666666666,0.1111111111111111
Fortaleza,PARQUE SANTA ROSA,10,1.0,0.6666666666666666,0.1111111111111111
Fortaleza,PARQUE SANTA ROSA,14,1.0,0.6666666666666666,0.1111111111111111
Fortaleza,PARQUE SANTA ROSA,16,3.0,2.0,0.3333333333333333
Fortaleza,PARQUE SANTA ROSA,19,2.0,1.3333333333333333,0.2222222222222222
Fortaleza,PARQUE SANTA ROSA,21,1.0,0.6666666666666666,0.1111111111111111
Fortaleza,PARQUE SĂO JOSÉ,0,1.0,0.64,0.04
Fortaleza,PARQUE SĂO JOSÉ,1,2.0,1.28,0.08
Fortaleza,PARQUE SĂO JOSÉ,3,1.0,0.64,0.04
Fortaleza,PARQUE SĂO JOSÉ,4,2.0,1.28,0.08
Fortaleza,PARQUE SĂO JOSÉ,5,2.0,1.28,0.08
Fortaleza,PARQUE SĂO JOSÉ,6,1.0,0.64,0.04
Fortaleza,PARQUE SĂO JOSÉ,7,1.0,0.64,0.04
Fortaleza,PARQUE SĂO JOSÉ,9,1.0,0.64,0.04
Fortaleza,PARQUE SĂO JOSÉ,11,2.0,1.28,0.08
Fortaleza,PARQUE SĂO JOSÉ,14,1.0,0.64,0.04
Fortaleza,PARQUE SĂO JOSÉ,16,1.0,0.64,0.04
Fortaleza,PARQUE SĂO JOSÉ,19,2.0,1.28,0.08
Fortaleza,PARQUE SĂO JOSÉ,20,2.0,1.28,0.08
Fortaleza,PARQUE SĂO JOSÉ,21,4.0,2.56,0.16
Fortaleza,PARQUE SĂO JOSÉ,22,1.0,0.64,0.04
Fortaleza,PARQUE SĂO JOSÉ,23,1.0,0.64,0.04
