cidade,bairro,year,month,month_name,count
Fortaleza,JANGURUSSU,2025,12,Dezembro,1
Fortaleza,JANGURUSSU,2026,1,Janeiro,1
Fortaleza,JARDIM AMÉRICA,2022,4,Abril,2
Fortaleza,JARDIM AMÉRICA,2023,6,Junho,1
Fortaleza,JARDIM AMÉRICA,2023,8,Agosto,1
Fortaleza,JARDIM AMÉRICA,2024,3,Março,1
Fortaleza,JARDIM AMÉRICA,2024,6,Junho,1
Fortaleza,JARDIM AMÉRICA,2024,7,Julho,1
Fortaleza,JARDIM CEARENSE,2022,9,Setembro,1
Fortaleza,JARDIM CEARENSE,2024,11,Novembro,1
Fortaleza,JARDIM CEARENSE,2025,7,Julho,1
Fortaleza,JARDIM DAS OLIVEIRAS,2022,2,Fevereiro,3
Fortaleza,JARDIM DAS OLIVEIRAS,2022,3,Março,1
Fortaleza,JARDIM DAS OLIVEIRAS,2022,5,Maio,1
Fortaleza,JARDIM DAS OLIVEIRAS,2022,6,Junho,1
Fortaleza,JARDIM DAS OLIVEIRAS,2022,8,Agosto,1
Fortaleza,JARDIM DAS OLIVEIRAS,2022,9,Setembro,2
Fortaleza,JARDIM DAS OLIVEIRAS,2022,10,Outubro,1
Fortaleza,JARDIM DAS OLIVEIRAS,2023,2,Fevereiro,3
Fortaleza,JARDIM DAS OLIVEIRAS,2023,5,Maio,2
Fortaleza,JARDIM DAS OLIVEIRAS,2023,6,Junho,1
Fortaleza,JARDIM DAS OLIVEIRAS,2023,7,Julho,2
Fortaleza,JARDIM DAS OLIVEIRAS,2023,8,Agosto,1
Fortaleza,JARDIM DAS OLIVEIRAS,2023,11,Novembro,1
Fortaleza,JARDIM DAS OLIVEIRAS,2024,1,Janeiro,1
Fortaleza,JARDIM DAS OLIVEIRAS,2024,2,Fevereiro,1
Fortaleza,JARDIM DAS OLIVEIRAS,2024,3,Março,5
Fortaleza,JARDIM DAS OLIVEIRAS,2024,4,Abril,1
Fortaleza,JARDIM DAS OLIVEIRAS,2024,5,Maio,3
Fortaleza,JARDIM DAS OLIVEIRAS,2024,6,Junho,2
Fortaleza,JARDIM DAS OLIVEIRAS,2024,7,Julho,1
Fortaleza,JARDIM DAS OLIVEIRAS,2024,9,Setembro,2
Fortaleza,JARDIM DAS OLIVEIRAS,2024,11,Novembro,2
Fortaleza,JARDIM DAS OLIVEIRAS,2024,12,Dezembro,4
Fortaleza,JARDIM DAS OLIVEIRAS,2025,1,Janeiro,1
Fortaleza,JARDIM DAS OLIVEIRAS,2025,2,Fevereiro,1
Fortaleza,JARDIM DAS OLIVEIRAS,2025,9,Setembro,2
Fortaleza,JARDIM DAS OLIVEIRAS,2025,10,Outubro,3
Fortaleza,JARDIM DAS OLIVEIRAS,2025,12,Dezembro,1
Fortaleza,JARDIM GUANABARA,2022,9,Setembro,1
Fortaleza,JARDIM GUANABARA,2022,11,Novembro,1
Fortaleza,JARDIM GUANABARA,2024,2,Fevereiro,1
Fortaleza,JARDIM GUANABARA,2024,9,Setembro,2
Fortaleza,JARDIM GUANABARA,2025,4,Abril,1
Fortaleza,JARDIM GUANABARA,2025,8,Agosto,3
Fortaleza,JARDIM IRACEMA,2022,2,Fevereiro,2
Fortaleza,JARDIM IRACEMA,2022,5,Maio,4
Fortaleza,JARDIM IRACEMA,2023,7,Julho,1
Fortaleza,JARDIM IRACEMA,2023,9,Setembro,1
Fortaleza,JARDIM IRACEMA,2023,10,Outubro,1
Fortaleza,JARDIM IRACEMA,2023,11,Novembro,3
Fortaleza,JARDIM IRACEMA,2023,12,Dezembro,1
Fortaleza,JARDIM IRACEMA,2024,2,Fevereiro,1
Fortaleza,JARDIM IRACEMA,2024,5,Maio,1
Fortaleza,JARDIM IRACEMA,2024,7,Julho,1
Fortaleza,JARDIM IRACEMA,2024,8,Agosto,2
Fortaleza,JARDIM IRACEMA,2024,9,Setembro,1
Fortaleza,JARDIM IRACEMA,2025,7,Julho,1
Fortaleza,JOAQUIM TÁVORA,2022,5,Maio,1
Fortaleza,JOAQUIM TÁVORA,2022,7,Julho,1
Fortaleza,JOAQUIM TÁVORA,2022,9,Setembro,1
Fortaleza,JOAQUIM TÁVORA,2022,11,Novembro,1
Fortaleza,JOAQUIM TÁVORA,2023,8,Agosto,2
Fortaleza,JOAQUIM TÁVORA,2023,9,Setembro,1
Fortaleza,JOAQUIM TÁVORA,2024,6,Junho,1
Fortaleza,JOAQUIM TÁVORA,2024,10,Outubro,1
Fortaleza,JOAQUIM TÁVORA,2025,4,Abril,1
Fortaleza,JOSÉ BONIFÁCIO,2022,3,Março,1
Fortaleza,JOSÉ BONIFÁCIO,2022,11,Novembro,1
Fortaleza,JOSÉ BONIFÁCIO,2023,3,Março,1
Fortaleza,JOSÉ BONIFÁCIO,2023,11,Novembro,1
Fortaleza,JOSÉ BONIFÁCIO,2024,8,Agosto,1
Fortaleza,JOSÉ BONIFÁCIO,2025,2,Fevereiro,1
Fortaleza,JOSÉ BONIFÁCIO,2025,3,Março,3
Fortaleza,JOSÉ BONIFÁCIO,2025,4,Abril,1
Fortaleza,JOSÉ BONIFÁCIO,2025,9,Setembro,1
Fortaleza,JOSÉ DE ALENCAR,2022,1,Janeiro,1
Fortaleza,JOSÉ DE ALENCAR,2022,3,Março,2
Fortaleza,JOSÉ DE ALENCAR,2022,4,Abril,2
Fortaleza,JOSÉ DE ALENCAR,2022,5,Maio,1
Fortaleza,JOSÉ DE ALENCAR,2022,6,Junho,3
Fortaleza,JOSÉ DE ALENCAR,2022,7,Julho,2
Fortaleza,JOSÉ DE ALENCAR,2022,9,Setembro,1
Fortaleza,JOSÉ DE ALENCAR,2022,10,Outubro,2
Fortaleza,JOSÉ DE ALENCAR,2022,11,Novembro,2
Fortaleza,JOSÉ DE ALENCAR,2022,12,Dezembro,1
Fortaleza,JOSÉ DE ALENCAR,2023,3,Março,2
Fortaleza,JOSÉ DE ALENCAR,2023,5,Maio,1
Fortaleza,JOSÉ DE ALENCAR,2023,6,Junho,1
Fortaleza,JOSÉ DE ALENCAR,2023,7,Julho,2
Fortaleza,JOSÉ DE ALENCAR,2023,8,Agosto,1
Fortaleza,JOSÉ DE ALENCAR,2023,11,Novembro,1
Fortaleza,JOSÉ DE ALENCAR,2024,2,Fevereiro,2
Fortaleza,JOSÉ DE ALENCAR,2024,6,Junho,2
Fortaleza,JOSÉ DE ALENCAR,2025,2,Fevereiro,2
Fortaleza,JOSÉ DE ALENCAR,2025,3,Março,1
Fortaleza,JOSÉ DE ALENCAR,2025,5,Maio,1
Fortaleza,JOSÉ DE ALENCAR,2025,8,Agosto,1
Fortaleza,JOSÉ DE ALENCAR,2025,9,Setembro,1
Fortaleza,JOSÉ DE ALENCAR,2025,12,Dezembro,2
Fortaleza,JOÃO XXIII,2022,1,Janeiro,1
Fortaleza,JOÃO XXIII,2022,10,Outubro,1
Fortaleza,JOÃO XXIII,2023,4,Abril,1
Fortaleza,JOÃO XXIII,2024,9,Setembro,1
Fortaleza,JOÃO XXIII,2024,10,Outubro,2
Fortaleza,JOÃO XXIII,2025,1,Janeiro,1
Fortaleza,JOÃO XXIII,2025,8,Agosto,2
Fortaleza,JOÃO XXIII,2025,9,Setembro,1
Fortaleza,JÓQUEI CLUBE,2022,7,Julho,1
Fortaleza,JÓQUEI CLUBE,2022,8,Agosto,2
Fortaleza,JÓQUEI CLUBE,2022,9,Setembro,1
Fortaleza,JÓQUEI CLUBE,2023,2,Fevereiro,1
Fortaleza,JÓQUEI CLUBE,2023,5,Maio,1
Fortaleza,JÓQUEI CLUBE,2023,8,Agosto,1
Fortaleza,JÓQUEI CLUBE,2024,2,Fevereiro,1
Fortaleza,JÓQUEI CLUBE,2024,10,Outubro,2
Fortaleza,JÓQUEI CLUBE,2025,1,Janeiro,1
Fortaleza,JÓQUEI CLUBE,2025,8,Agosto,1
Fortaleza,LAGOA REDONDA,2022,1,Janeiro,2
Fortaleza,LAGOA REDONDA,2022,2,Fevereiro,3
Fortaleza,LAGOA REDONDA,2022,3,Março,1
Fortaleza,LAGOA REDONDA,2022,5,Maio,2
Fortaleza,LAGOA REDONDA,2022,6,Junho,1
Fortaleza,LAGOA REDONDA,2022,7,Julho,1
Fortaleza,LAGOA REDONDA,2022,8,Agosto,2
Fortaleza,LAGOA REDONDA,2022,10,Outubro,1
Fortaleza,LAGOA REDONDA,2022,11,Novembro,1
Fortaleza,LAGOA REDONDA,2022,12,Dezembro,5
Fortaleza,LAGOA REDONDA,2023,2,Fevereiro,1
Fortaleza,LAGOA REDONDA,2023,4,Abril,1
Fortaleza,LAGOA REDONDA,2023,6,Junho,1
Fortaleza,LAGOA REDONDA,2023,8,Agosto,2
Fortaleza,LAGOA REDONDA,2023,9,Setembro,2
Fortaleza,LAGOA REDONDA,2023,10,Outubro,1
Fortaleza,LAGOA REDONDA,2023,11,Novembro,2
Fortaleza,LAGOA REDONDA,2024,2,Fevereiro,2
Fortaleza,LAGOA REDONDA,2024,4,Abril,1
Fortaleza,LAGOA REDONDA,2024,7,Julho,1
Fortaleza,LAGOA REDONDA,2024,10,Outubro,1
Fortaleza,LAGOA REDONDA,2024,12,Dezembro,1
Fortaleza,LAGOA REDONDA,2025,1,Janeiro,1
Fortaleza,LAGOA REDONDA,2025,2,Fevereiro,4
Fortaleza,LAGOA REDONDA,2025,6,Junho,1
Fortaleza,LAGOA REDONDA,2025,8,Agosto,1
Fortaleza,LAGOA REDONDA,2025,9,Setembro,1
Fortaleza,LAGOA REDONDA,2025,10,Outubro,3
Fortaleza,LAGOA REDONDA,2025,11,Novembro,4
Fortaleza,LAGOA REDONDA,2025,12,Dezembro,3
Fortaleza,MANOEL SÁTIRO,2022,2,Fevereiro,1
Fortaleza,MANOEL SÁTIRO,2022,10,Outubro,1
Fortaleza,MANOEL SÁTIRO,2023,2,Fevereiro,1
Fortaleza,MANOEL SÁTIRO,2023,6,Junho,1
Fortaleza,MANOEL SÁTIRO,2023,11,Novembro,1
Fortaleza,MANOEL SÁTIRO,2024,5,Maio,1
Fortaleza,MANOEL SÁTIRO,2024,9,Setembro,2
Fortaleza,MANOEL SÁTIRO,2024,10,Outubro,1
Fortaleza,MANOEL SÁTIRO,2025,1,Janeiro,2
Fortaleza,MANOEL SÁTIRO,2025,3,Março,1
Fortaleza,MANOEL SÁTIRO,2025,7,Julho,3
Fortaleza,MANOEL SÁTIRO,2025,8,Agosto,4
Fortaleza,MANOEL SÁTIRO,2025,9,Setembro,2
Fortaleza,MANOEL SÁTIRO,2025,10,Outubro,2
Fortaleza,MANUEL DIAS BRANCO,2022,1,Janeiro,1
Fortaleza,MANUEL DIAS BRANCO,2022,3,Março,1
Fortaleza,MANUEL DIAS BRANCO,2022,8,Agosto,1
Fortaleza,MANUEL DIAS BRANCO,2023,7,Julho,2
Fortaleza,MANUEL DIAS BRANCO,2023,10,Outubro,1
Fortaleza,MANUEL DIAS BRANCO,2023,12,Dezembro,1
Fortaleza,MANUEL DIAS BRANCO,2024,1,Janeiro,1
Fortaleza,MANUEL DIAS BRANCO,2024,4,Abril,1
Fortaleza,MANUEL DIAS BRANCO,2025,3,Março,1
Fortaleza,MANUEL DIAS BRANCO,2025,4,Abril,1
Fortaleza,MANUEL DIAS BRANCO,2025,6,Junho,1
Fortaleza,MANUEL DIAS BRANCO,2025,7,Julho,1
Fortaleza,MANUEL DIAS BRANCO,2025,12,Dezembro,1
Fortaleza,MARAPONGA,2022,1,Janeiro,2
Fortaleza,MARAPONGA,2022,5,Maio,1
Fortaleza,MARAPONGA,2022,9,Setembro,1
Fortaleza,MARAPONGA,2022,12,Dezembro,3
Fortaleza,MARAPONGA,2023,6,Junho,1
Fortaleza,MARAPONGA,2023,7,Julho,1
Fortaleza,MARAPONGA,2023,9,Setembro,1
Fortaleza,MARAPONGA,2024,1,Janeiro,1
Fortaleza,MARAPONGA,2024,5,Maio,2
Fortaleza,MARAPONGA,2024,8,Agosto,1
Fortaleza,MARAPONGA,2025,6,Junho,1
Fortaleza,MEIRELES,2022,10,Outubro,1
Fortaleza,MEIRELES,2022,11,Novembro,1
Fortaleza,MEIRELES,2023,7,Julho,1
Fortaleza,MEIRELES,2023,8,Agosto,1
Fortaleza,MEIRELES,2024,1,Janeiro,1
Fortaleza,MEIRELES,2024,4,Abril,1
Fortaleza,MEIRELES,2024,12,Dezembro,1
Fortaleza,MESSEJANA,2022,1,Janeiro,2
Fortaleza,MESSEJANA,2022,3,Março,2
Fortaleza,MESSEJANA,2022,4,Abril,2
Fortaleza,MESSEJANA,2022,5,Maio,3
Fortaleza,MESSEJANA,2022,6,Junho,6
Fortaleza,MESSEJANA,2022,7,Julho,3
Fortaleza,MESSEJANA,2022,8,Agosto,4
Fortaleza,MESSEJANA,2022,9,Setembro,2
Fortaleza,MESSEJANA,2022,10,Outubro,1
Fortaleza,MESSEJANA,2022,11,Novembro,3
Fortaleza,MESSEJANA,2022,12,Dezembro,2
Fortaleza,MESSEJANA,2023,1,Janeiro,2
Fortaleza,MESSEJANA,2023,2,Fevereiro,4
Fortaleza,MESSEJANA,2023,3,Março,1
Fortaleza,MESSEJANA,2023,5,Maio,3
Fortaleza,MESSEJANA,2023,6,Junho,2
Fortaleza,MESSEJANA,2023,7,Julho,1
Fortaleza,MESSEJANA,2023,8,Agosto,2
Fortaleza,MESSEJANA,2023,9,Setembro,3
Fortaleza,MESSEJANA,2023,11,Novembro,1
Fortaleza,MESSEJANA,2023,12,Dezembro,4
Fortaleza,MESSEJANA,2024,1,Janeiro,6
Fortaleza,MESSEJANA,2024,2,Fevereiro,1
Fortaleza,MESSEJANA,2024,3,Março,4
Fortaleza,MESSEJANA,2024,4,Abril,6
Fortaleza,MESSEJANA,2024,5,Maio,3
Fortaleza,MESSEJANA,2024,6,Junho,1
Fortaleza,MESSEJANA,2024,7,Julho,4
Fortaleza,MESSEJANA,2024,8,Agosto,2
Fortaleza,MESSEJANA,2024,9,Setembro,1
Fortaleza,MESSEJANA,2024,10,Outubro,2
Fortaleza,MESSEJANA,2024,12,Dezembro,2
Fortaleza,MESSEJANA,2025,1,Janeiro,3
Fortaleza,MESSEJANA,2025,3,Março,2
Fortaleza,MESSEJANA,2025,4,Abril,1
Fortaleza,MESSEJANA,2025,5,Maio,3
Fortaleza,MESSEJANA,2025,6,Junho,4
Fortaleza,MESSEJANA,2025,7,Julho,3
Fortaleza,MESSEJANA,2025,8,Agosto,1
Fortaleza,MESSEJANA,2025,9,Setembro,3
Fortaleza,MESSEJANA,2025,11,Novembro,5
Fortaleza,MESSEJANA,2026,1,Janeiro,1
Fortaleza,MONDUBIM,2022,1,Janeiro,2
Fortaleza,MONDUBIM,2022,2,Fevereiro,1
Fortaleza,MONDUBIM,2022,3,Março,1
Fortaleza,MONDUBIM,2022,4,Abril,4
Fortaleza,MONDUBIM,2022,7,Julho,1
Fortaleza,MONDUBIM,2022,9,Setembro,2
Fortaleza,MONDUBIM,2022,11,Novembro,2
Fortaleza,MONDUBIM,2022,12,Dezembro,2
Fortaleza,MONDUBIM,2023,2,Fevereiro,1
Fortaleza,MONDUBIM,2023,3,Março,1
Fortaleza,MONDUBIM,2023,5,Maio,4
Fortaleza,MONDUBIM,2023,7,Julho,1
Fortaleza,MONDUBIM,2023,8,Agosto,1
Fortaleza,MONDUBIM,2023,12,Dezembro,4
Fortaleza,MONDUBIM,2024,1,Janeiro,2
Fortaleza,MONDUBIM,2024,5,Maio,1
Fortaleza,MONDUBIM,2024,6,Junho,3
Fortaleza,MONDUBIM,2024,7,Julho,1
Fortaleza,MONDUBIM,2024,8,Agosto,7
Fortaleza,MONDUBIM,2024,9,Setembro,2
Fortaleza,MONDUBIM,2024,10,Outubro,3
Fortaleza,MONDUBIM,2024,12,Dezembro,3
Fortaleza,MONDUBIM,2025,3,Março,3
Fortaleza,MONDUBIM,2025,4,Abril,1
Fortaleza,MONDUBIM,2025,5,Maio,2
Fortaleza,MONDUBIM,2025,6,Junho,4
Fortaleza,MONDUBIM,2025,8,Agosto,2
Fortaleza,MONDUBIM,2025,9,Setembro,2
Fortaleza,MONDUBIM,2025,10,Outubro,3
Fortaleza,MONDUBIM,2025,11,Novembro,3
Fortaleza,MONDUBIM,2025,12,Dezembro,5
Fortaleza,MONDUBIM,2026,1,Janeiro,1
Fortaleza,MONTE CASTELO,2022,12,Dezembro,1
Fortaleza,MONTE CASTELO,2023,5,Maio,1
Fortaleza,MONTESE,2022,1,Janeiro,1
Fortaleza,MONTESE,2022,5,Maio,1
Fortaleza,MONTESE,2022,6,Junho,1
Fortaleza,MONTESE,2022,8,Agosto,1
Fortaleza,MONTESE,2022,10,Outubro,2
Fortaleza,MONTESE,2023,11,Novembro,1
Fortaleza,MONTESE,2024,4,Abril,2
Fortaleza,MOURA BRASIL,2022,1,Janeiro,1
Fortaleza,MOURA BRASIL,2022,2,Fevereiro,1
Fortaleza,MOURA BRASIL,2023,7,Julho,1
Fortaleza,MOURA BRASIL,2023,9,Setembro,1
Fortaleza,MOURA BRASIL,2023,11,Novembro,1
Fortaleza,MOURA BRASIL,2024,2,Fevereiro,1
Fortaleza,MOURA BRASIL,2024,8,Agosto,1
Fortaleza,MOURA BRASIL,2025,1,Janeiro,2
Fortaleza,MOURA BRASIL,2025,2,Fevereiro,1
Fortaleza,MOURA BRASIL,2025,7,Julho,1
Fortaleza,MUCURIPE,2022,12,Dezembro,1
Fortaleza,MUCURIPE,2023,2,Fevereiro,1
Fortaleza,MUCURIPE,2023,8,Agosto,2
Fortaleza,MUCURIPE,2024,2,Fevereiro,1
Fortaleza,MUCURIPE,2024,10,Outubro,1
Fortaleza,MUCURIPE,2025,6,Junho,1
Fortaleza,NOVO MONDUBIM,2022,2,Fevereiro,1
Fortaleza,NOVO MONDUBIM,2022,8,Agosto,1
Fortaleza,NOVO MONDUBIM,2022,10,Outubro,1
Fortaleza,NOVO MONDUBIM,2023,2,Fevereiro,1
Fortaleza,NOVO MONDUBIM,2023,3,Março,1
Fortaleza,NOVO MONDUBIM,2023,6,Junho,1
Fortaleza,NOVO MONDUBIM,2023,10,Outubro,1
Fortaleza,NOVO MONDUBIM,2024,2,Fevereiro,1
Fortaleza,NOVO MONDUBIM,2024,6,Junho,1
Fortaleza,NOVO MONDUBIM,2024,9,Setembro,1
Fortaleza,NOVO MONDUBIM,2024,11,Novembro,2
Fortaleza,NOVO MONDUBIM,2024,12,Dezembro,1
Fortaleza,NOVO MONDUBIM,2025,2,Fevereiro,1
Fortaleza,NOVO MONDUBIM,2025,5,Maio,1
Fortaleza,NOVO MONDUBIM,2025,6,Junho,1
Fortaleza,NOVO MONDUBIM,2025,8,Agosto,1
Fortaleza,NOVO MONDUBIM,2025,10,Outubro,1
Fortaleza,NOVO MONDUBIM,2025,11,Novembro,2
Fortaleza,NOVO MONDUBIM,2025,12,Dezembro,3
Fortaleza,OLAVO OLIVEIRA,2022,1,Janeiro,1
Fortaleza,OLAVO OLIVEIRA,2022,8,Agosto,1
Fortaleza,OLAVO OLIVEIRA,2022,9,Setembro,1
Fortaleza,OLAVO OLIVEIRA,2022,11,Novembro,1
Fortaleza,OLAVO OLIVEIRA,2023,1,Janeiro,2
Fortaleza,OLAVO OLIVEIRA,2023,2,Fevereiro,3
Fortaleza,OLAVO OLIVEIRA,2024,1,Janeiro,2
Fortaleza,OLAVO OLIVEIRA,2024,6,Junho,1
Fortaleza,OLAVO OLIVEIRA,2024,8,Agosto,1
Fortaleza,OLAVO OLIVEIRA,2025,1,Janeiro,1
Fortaleza,PADRE ANDRADE,2022,3,Março,1
Fortaleza,PADRE ANDRADE,2022,4,Abril,1
Fortaleza,PADRE ANDRADE,2022,7,Julho,1
Fortaleza,PADRE ANDRADE,2022,11,Novembro,1
Fortaleza,PADRE ANDRADE,2022,12,Dezembro,2
Fortaleza,PADRE ANDRADE,2023,2,Fevereiro,1
Fortaleza,PADRE ANDRADE,2023,3,Março,1
Fortaleza,PADRE ANDRADE,2023,11,Novembro,1
Fortaleza,PADRE ANDRADE,2024,1,Janeiro,2
Fortaleza,PADRE ANDRADE,2024,2,Fevereiro,1
Fortaleza,PADRE ANDRADE,2024,3,Março,1
Fortaleza,PADRE ANDRADE,2024,4,Abril,1
Fortaleza,PADRE ANDRADE,2024,5,Maio,1
Fortaleza,PADRE ANDRADE,2024,8,Agosto,1
Fortaleza,PADRE ANDRADE,2024,9,Setembro,3
Fortaleza,PADRE ANDRADE,2024,11,Novembro,1
Fortaleza,PADRE ANDRADE,2025,1,Janeiro,1
Fortaleza,PADRE ANDRADE,2025,4,Abril,1
Fortaleza,PADRE ANDRADE,2025,12,Dezembro,1
Fortaleza,PANAMERICANO,2022,1,Janeiro,1
Fortaleza,PANAMERICANO,2022,6,Junho,1
Fortaleza,PANAMERICANO,2022,10,Outubro,1
Fortaleza,PAPICU,2022,2,Fevereiro,1
Fortaleza,PAPICU,2022,5,Maio,1
Fortaleza,PAPICU,2022,6,Junho,1
Fortaleza,PAPICU,2022,11,Novembro,4
Fortaleza,PAPICU,2023,9,Setembro,1
Fortaleza,PAPICU,2023,12,Dezembro,1
Fortaleza,PAPICU,2024,1,Janeiro,1
Fortaleza,PAPICU,2024,9,Setembro,1
Fortaleza,PAPICU,2024,11,Novembro,3
Fortaleza,PAPICU,2025,2,Fevereiro,1
Fortaleza,PAPICU,2025,3,Março,2
Fortaleza,PAPICU,2025,4,Abril,2
Fortaleza,PAPICU,2025,7,Julho,1
Fortaleza,PAPICU,2025,8,Agosto,7
Fortaleza,PAPICU,2025,9,Setembro,1
Fortaleza,PARANGABA,2022,3,Março,1
Fortaleza,PARANGABA,2022,5,Maio,2
Fortaleza,PARANGABA,2022,8,Agosto,1
Fortaleza,PARANGABA,2022,9,Setembro,1
Fortaleza,PARANGABA,2022,12,Dezembro,1
Fortaleza,PARANGABA,2023,1,Janeiro,1
Fortaleza,PARANGABA,2023,5,Maio,1
Fortaleza,PARANGABA,2023,7,Julho,1
Fortaleza,PARANGABA,2024,8,Agosto,1
Fortaleza,PARANGABA,2024,12,Dezembro,1
Fortaleza,PARANGABA,2025,1,Janeiro,1
Fortaleza,PARANGABA,2025,3,Março,1
Fortaleza,PARANGABA,2025,4,Abril,1
Fortaleza,PARANGABA,2025,9,Setembro,1
Fortaleza,PARQUE ARAXÁ,2023,6,Junho,1
Fortaleza,PARQUE ARAXÁ,2024,11,Novembro,1
Fortaleza,PARQUE DOIS IRMĂOS,2022,1,Janeiro,1
Fortaleza,PARQUE DOIS IRMĂOS,2022,6,Junho,3
Fortaleza,PARQUE DOIS IRMĂOS,2022,7,Julho,1
Fortaleza,PARQUE DOIS IRMĂOS,2022,11,Novembro,2
Fortaleza,PARQUE DOIS IRMĂOS,2023,1,Janeiro,1
Fortaleza,PARQUE DOIS IRMĂOS,2023,2,Fevereiro,1
Fortaleza,PARQUE DOIS IRMĂOS,2023,3,Março,1
Fortaleza,PARQUE DOIS IRMĂOS,2023,7,Julho,2
Fortaleza,PARQUE DOIS IRMĂOS,2023,8,Agosto,1
Fortaleza,PARQUE DOIS IRMĂOS,2023,11,Novembro,1
Fortaleza,PARQUE DOIS IRMĂOS,2023,12,Dezembro,2
Fortaleza,PARQUE DOIS IRMĂOS,2024,1,Janeiro,2
Fortaleza,PARQUE DOIS IRMĂOS,2024,3,Março,1
Fortaleza,PARQUE DOIS IRMĂOS,2024,4,Abril,1
Fortaleza,PARQUE DOIS IRMĂOS,2024,6,Junho,1
Fortaleza,PARQUE DOIS IRMĂOS,2024,7,Julho,1
Fortaleza,PARQUE DOIS IRMĂOS,2024,9,Setembro,1
Fortaleza,PARQUE DOIS IRMĂOS,2024,10,Outubro,1
Fortaleza,PARQUE DOIS IRMĂOS,2025,1,Janeiro,1
Fortaleza,PARQUE DOIS IRMĂOS,2025,2,Fevereiro,3
Fortaleza,PARQUE DOIS IRMĂOS,2025,3,Março,2
Fortaleza,PARQUE DOIS IRMĂOS,2025,6,Junho,1
Fortaleza,PARQUE DOIS IRMĂOS,2025,8,Agosto,1
Fortaleza,PARQUE DOIS IRMĂOS,2025,11,Novembro,1
Fortaleza,PARQUE IRACEMA,2022,10,Outubro,1
Fortaleza,PARQUE IRACEMA,2023,2,Fevereiro,1
Fortaleza,PARQUE IRACEMA,2023,10,Outubro,1
Fortaleza,PARQUE IRACEMA,2024,2,Fevereiro,1
Fortaleza,PARQUE IRACEMA,2024,4,Abril,3
Fortaleza,PARQUE IRACEMA,2024,5,Maio,1
Fortaleza,PARQUE IRACEMA,2024,12,Dezembro,1
Fortaleza,PARQUE IRACEMA,2025,2,Fevereiro,1
Fortaleza,PARQUE IRACEMA,2025,8,Agosto,1
Fortaleza,PARQUE IRACEMA,2025,9,Setembro,1
Fortaleza,PARQUE MANIBURA,2022,5,Maio,1
Fortaleza,PARQUE MANIBURA,2022,11,Novembro,1
Fortaleza,PARQUE MANIBURA,2023,4,Abril,1
Fortaleza,PARQUE MANIBURA,2023,9,Setembro,1
Fortaleza,PARQUE MANIBURA,2024,6,Junho,1
Fortaleza,PARQUE MANIBURA,2025,8,Agosto,1
Fortaleza,PARQUE PRESIDENTE VARGAS,2022,12,Dezembro,1
Fortaleza,PARQUE PRESIDENTE VARGAS,2023,4,Abril,1
Fortaleza,PARQUE PRESIDENTE VARGAS,2023,7,Julho,1
Fortaleza,PARQUE PRESIDENTE VARGAS,2023,9,Setembro,1
Fortaleza,PARQUE PRESIDENTE VARGAS,2024,1,Janeiro,1
Fortaleza,PARQUE PRESIDENTE VARGAS,2024,4,Abril,1
Fortaleza,PARQUE PRESIDENTE VARGAS,2024,9,Setembro,1
Fortaleza,PARQUE PRESIDENTE VARGAS,2025,2,Fevereiro,1
Fortaleza,PARQUE PRESIDENTE VARGAS,2025,7,Julho,1
Fortaleza,PARQUE PRESIDENTE VARGAS,2025,8,Agosto,2
Fortaleza,PARQUE PRESIDENTE VARGAS,2025,12,Dezembro,1
Fortaleza,PARQUE SANTA MARIA,2022,2,Fevereiro,1
Fortaleza,PARQUE SANTA MARIA,2022,4,Abril,4
Fortaleza,PARQUE SANTA MARIA,2022,8,Agosto,1
Fortaleza,PARQUE SANTA MARIA,2022,9,Setembro,2
Fortaleza,PARQUE SANTA MARIA,2022,11,Novembro,1
Fortaleza,PARQUE SANTA MARIA,2023,7,Julho,1
Fortaleza,PARQUE SANTA MARIA,2024,1,Janeiro,2
Fortaleza,PARQUE SANTA MARIA,2024,8,Agosto,1
Fortaleza,PARQUE SANTA MARIA,2024,9,Setembro,1
Fortaleza,PARQUE SANTA MARIA,2024,11,Novembro,1
Fortaleza,PARQUE SANTA MARIA,2025,1,Janeiro,1
Fortaleza,PARQUE SANTA MARIA,2025,2,Fevereiro,1
Fortaleza,PARQUE SANTA MARIA,2025,8,Agosto,1
Fortaleza,PARQUE SANTA MARIA,2025,9,Setembro,1
Fortaleza,PARQUE SANTA MARIA,2025,12,Dezembro,1
Fortaleza,PARQUE SANTA ROSA,2022,4,Abril,1
Fortaleza,PARQUE SANTA ROSA,2023,5,Maio,1
Fortaleza,PARQUE SANTA ROSA,2024,2,Fevereiro,1
Fortaleza,PARQUE SANTA ROSA,2024,4,Abril,1
Fortaleza,PARQUE SANTA ROSA,2024,11,Novembro,1
Fortaleza,PARQUE SANTA ROSA,2024,12,Dezembro,1
Fortaleza,PARQUE SANTA ROSA,2025,6,Junho,1
Fortaleza,PARQUE SANTA ROSA,2025,10,Outubro,2
Fortaleza,PARQUE SĂO JOSÉ,2022,3,Março,1
Fortaleza,PARQUE SĂO JOSÉ,2022,5,Maio,1
Fortaleza,PARQUE SĂO JOSÉ,2022,12,Dezembro,1
Fortaleza,PARQUE SĂO JOSÉ,2023,2,Fevereiro,1
Fortaleza,PARQUE SĂO JOSÉ,2023,3,Março,1
